Moengo,5,37,N,54,24,W,7420
Nieuw Amsterdam,5,54,N,55,4,W,4935
Nieuw Nickerie,5,57,N,56,59,W,14567.5
Brokopondo,5,2,N,55,1,W,6170
Totness,5,53,N,56,19,W,1468
Cottica,3,51,N,54,13,W,24605
Paramaribo,5,50,N,55,10,W,238963
Longyearbyen,78,13,N,15,32,E,1232
Piggs Peak,25,57,S,31,14,E,5750
Siteki,26,27,S,31,57,E,6152
Manzini,26,29,S,31,23,E,110537
Hlatikulu,26,59,S,31,25,E,2748
Golela,27,17,S,31,54,E,3695
Lobamba,26,28,S,31,11,E,7169.5
Mbabane,26,18,S,31,8,E,83178
Falun,60,36,N,15,38,E,36477
Nykoping,58,45,N,17,0,E,27582
Harnosand,62,38,N,17,56,E,17016
Karlskrona,56,12,N,15,17,E,35212
Mariestad,58,42,N,13,49,E,14891
Vannersborg,58,21,N,12,19,E,21835
Borlänge,60,28,N,15,25,E,38974.5
Västerås,59,37,N,16,32,E,100186.5
Bollnäs,61,21,N,16,21,E,12771.5
Gävle,60,40,N,17,9,E,68235.5
Kalmar,56,40,N,16,21,E,34884
Växjö,56,53,N,14,49,E,53067.5
Örebro,59,16,N,15,13,E,95932
Norrköping,58,35,N,16,10,E,85771
Halmstad,56,40,N,12,51,E,55433
Karlstad,59,22,N,13,29,E,66703.5
Skellefteå,64,46,N,20,57,E,31075
Visby,57,38,N,18,18,E,22281.5
Trollhättan,58,16,N,12,17,E,44532.5
Borås,57,43,N,12,55,E,64115.5
Kristianstad,56,2,N,14,7,E,26763.5
Helsingborg,56,3,N,12,42,E,91164.5
Jönköping,57,46,N,14,9,E,86491
Örnsköldsvik,63,19,N,18,43,E,26406
Linköping,58,24,N,15,37,E,94111.5
Östersund,63,10,N,14,38,E,44559
Kiruna,67,51,N,20,12,E,13302
Umeå,63,49,N,20,14,E,76101
Uppsala,59,51,N,17,38,E,130425.5
Göteborg,57,45,N,12,0,E,520940.5
Luleå,65,35,N,22,9,E,47094.5
Sundsvall,62,24,N,17,18,E,60926
Malmö,55,35,N,13,1,E,265448.5
Stockholm,59,21,N,18,5,E,1258654.5
Delemont,47,22,N,7,20,E,11315
Neuchatel,46,59,N,6,55,E,31270
Aarau,47,23,N,8,2,E,15501
Stans,46,57,N,8,22,E,7475
Sion,46,14,N,7,21,E,28045
Herisau,47,22,N,9,16,E,15438
Saint Gallen,47,25,N,9,21,E,70572
Bellinzona,46,11,N,9,1,E,16572
Glarus,47,3,N,9,4,E,5681
Schaffhausen,47,42,N,8,37,E,33863
Schwyz,47,1,N,8,38,E,14177
Frauenfeld,47,34,N,9,6,E,21979
Altdorf,46,52,N,8,38,E,8678
Zug,47,10,N,8,29,E,23435
Fribourg,46,48,N,7,8,E,32827
Liestal,47,28,N,7,44,E,12832
Solothurn,47,12,N,7,32,E,14853
Sarnen,46,53,N,8,14,E,9410
Appenzell,47,19,N,9,25,E,5649
Chur,46,51,N,9,30,E,35361
Biel,47,9,N,7,15,E,63661
Luzern,47,3,N,8,16,E,163745.5
Lugano,46,0,N,8,58,E,65876.5
Lausanne,46,31,N,6,39,E,191226.5
Basel,47,34,N,7,35,E,500317.5
Bern,46,55,N,7,28,E,198480
Zürich,47,22,N,8,33,E,724865
Geneva,46,12,N,6,8,E,716192.5
Dar'a,32,37,N,36,6,E,122225
Al Ladhiqiyah,35,32,N,35,46,E,439664
Madinat ath Thawrah,35,50,N,38,32,E,85590
Izaz,36,35,N,37,2,E,31534
Manbij,36,31,N,37,57,E,94528.5
Idlib,35,55,N,36,37,E,115785.5
Al Qamishli,37,1,N,41,13,E,104107
Al Hasakah,36,28,N,40,45,E,104819.5
Douma,33,35,N,36,23,E,406912
Tartus,34,53,N,35,53,E,139374.5
Ar Raqqah,35,55,N,39,1,E,175600.5
Hamah,35,9,N,36,43,E,439796
Tadmur,34,33,N,38,17,E,53063
Abu Kamal,34,27,N,40,55,E,69190
Dayr az Zawr,35,19,N,40,7,E,275853
As Suwayda,32,42,N,36,33,E,65650
Ad Nabk,34,1,N,36,43,E,49775
Al Qunaytirah,33,7,N,35,49,E,2235.5
Hims,34,43,N,36,43,E,890202
Aleppo,36,13,N,37,10,E,2170132
Damascus,33,30,N,36,17,E,2466000
Bade,24,57,N,121,17,E,172065
Pingzhen,24,56,N,121,12,E,201632
Taibao,23,27,N,120,19,E,34665
Taoyuan,24,59,N,121,18,E,451007
Yangmei,24,55,N,121,9,E,162511
Yilan,24,45,N,121,45,E,122915.5
Zhubei,24,49,N,121,0,E,174003
Douliou,23,42,N,120,32,E,105688
Zhongli,24,57,N,121,13,E,1001193
Keelung,25,7,N,121,43,E,443603.5
Nantou,23,55,N,120,40,E,134349
Puzi,23,27,N,120,14,E,47042
Changhua,24,4,N,120,30,E,493294
Chiayi,23,28,N,120,26,E,387106
Hsinchu,24,49,N,120,58,E,582778.5
Miaoli,24,34,N,120,49,E,120494
Pingtung,22,40,N,120,28,E,359752.5
Hualien,23,59,N,121,36,E,229563
New Taipei,25,0,N,121,27,E,2821870
Tainan,23,0,N,120,12,E,1319156
Taitung,22,45,N,121,8,E,142292
Magong,23,34,N,119,34,E,56435
Taichung,24,9,N,120,40,E,1835024
Kaohsiung,22,37,N,120,15,E,2144391.5
Taipei,25,2,N,121,34,E,4759522.5
Leninobod,39,45,N,69,0,E,11468
Qurghonteppa,37,50,N,68,46,E,188287
Konibodom,40,17,N,70,25,E,155117.5
Kuybyshevskiy,37,58,N,68,41,E,8925
Kulob,37,55,N,69,46,E,96975
Uroteppa,39,55,N,69,0,E,104736
Khorugh,37,29,N,71,32,E,21017.5
Khujand,40,17,N,69,37,E,291274.5
Dushanbe,38,33,N,68,46,E,882822
Wete,5,3,S,39,43,E,26450
Kibaha,6,46,S,38,55,E,23651
Mkokotoni,5,52,S,39,15,E,2572
Tunduma,9,17,S,32,46,E,27543
Tukuyu,9,14,S,33,38,E,77984
Sumbawanga,7,57,S,31,37,E,76546.5
Mpanda,6,21,S,31,3,E,73338
Kipili,7,25,S,30,35,E,1533
Karema,6,48,S,30,25,E,14507.5
Geita,2,51,S,32,9,E,1536
Nyahanga,2,22,S,33,33,E,16092
Kahama,3,49,S,32,34,E,35279
Shinyanga,3,39,S,33,25,E,93794
Nzega,4,12,S,33,10,E,18325
Sikonge,5,37,S,32,46,E,14549.5
Biharamulo,2,37,S,31,18,E,21817.5
Bukoba,1,19,S,31,47,E,85566
Ngara,2,28,S,30,39,E,10744
Kakonko,3,16,S,30,57,E,16319
Kasulu,4,34,S,30,6,E,31218.5
Kanyato,4,27,S,30,15,E,232
Uvinza,5,7,S,30,23,E,52500
Kigoma,4,52,S,29,36,E,164268
Mikumi,7,23,S,36,58,E,12471
Ifakara,8,7,S,36,40,E,27929.5
Kilosa,6,50,S,36,59,E,52558
Chake Chake,5,14,S,39,46,E,35822.5
Kibiti,7,43,S,38,57,E,15553
Bagamoyo,6,26,S,38,53,E,41609.5
Kilindoni,7,54,S,39,39,E,7994.5
Mpwapwa,6,20,S,36,28,E,10093.5
Njombe,9,19,S,34,46,E,42017.5
Iringa,7,46,S,35,41,E,103290
Masasi,10,43,S,38,47,E,31549.5
Mtwara,10,16,S,40,11,E,91674
Tunduru,11,5,S,37,22,E,600
Mbamba Bay,11,16,S,34,45,E,8997
Manyoni,5,46,S,34,54,E,310
Itigi,5,41,S,34,28,E,11534
Singida,4,49,S,34,44,E,47749.5
Ngorongoro,3,14,S,35,31,E,10836
Oldeani,3,20,S,35,33,E,7300.5
Mbulu,3,50,S,35,31,E,10421
Babati,4,13,S,35,45,E,19117
Same,4,4,S,37,43,E,9768
Moshi,3,20,S,37,20,E,463873
Musoma,1,29,S,33,47,E,127137.5
Korogwe,5,5,S,38,32,E,47000
Tabora,5,1,S,32,48,E,145893.5
Lindi,10,0,S,39,41,E,27953.5
Songea,10,40,S,35,39,E,120923
Tanga,5,4,S,39,5,E,217155.5
Mwanza,2,31,S,32,55,E,465372.5
Morogoro,6,49,S,37,39,E,242718.5
Dodoma,6,10,S,35,45,E,199405
Arusha,3,21,S,36,40,E,330605
Mbeya,8,53,S,33,25,E,261855.5
Zanzibar,6,9,S,39,12,E,388439
Dar es Salaam,6,48,S,39,16,E,2814326
Mae Hong Son,19,18,N,97,58,E,9109
Phangnga,8,27,N,98,32,E,9676
Ranong,9,57,N,98,38,E,24561
Krabi,8,3,N,98,54,E,31219
Phatthalung,7,36,N,100,4,E,43522
Satun,6,37,N,100,4,E,34544
Lamphun,18,30,N,99,4,E,14030
Kamphaeng Phet,16,28,N,99,31,E,58787
Phichit,16,26,N,100,20,E,35760
Phetchabun,16,25,N,101,9,E,50656
Supham Buri,14,28,N,100,7,E,53399
Ang Thong,14,34,N,100,26,E,13738
Chainat,15,10,N,100,7,E,15469
Nakhon Nayok,14,12,N,101,12,E,21309
Sing Buri,14,53,N,100,24,E,20046
Nakhon Pathom,13,49,N,100,3,E,117927
Prachuap Khiri Khan,11,48,N,99,48,E,33521
Samut Sakhon,13,32,N,100,16,E,63498
Samut Songkhram,13,24,N,100,0,E,35065
Yasothon,15,47,N,104,9,E,21643
Chachoengsao,13,40,N,101,4,E,49741
Trat,12,14,N,102,30,E,21590
Kalasin,16,25,N,103,30,E,55102
Maha Sarakham,16,11,N,103,17,E,51584
Roi Et,16,3,N,103,39,E,39328
Pattani,6,51,N,101,15,E,96815.5
Chumphon,10,30,N,99,11,E,70760.5
Thung Song,8,9,N,99,43,E,26037.5
Trang,7,33,N,99,36,E,103728.5
Yala,6,33,N,101,17,E,120849
Chiang Rai,19,54,N,99,49,E,97941.5
Lampang,18,17,N,99,28,E,180110
Nan,18,47,N,100,46,E,53576.5
Phayao,19,10,N,99,54,E,20088
Phrae,18,9,N,100,9,E,28254.5
Phitsanulok,16,49,N,100,16,E,133722
Sukhothai,17,0,N,99,45,E,10276
Uttaradit,17,37,N,100,5,E,67471.5
Kanchanaburi,14,1,N,99,31,E,63699
Mae Sot,16,42,N,98,34,E,45172
Tak,16,53,N,99,7,E,28647.5
Uthai Thani,15,22,N,100,1,E,19233
Lop Buri,14,48,N,100,37,E,42130.5
Prachin Buri,14,3,N,101,22,E,56178.5
Ayutthaya,14,21,N,100,34,E,113788.5
Pathum Thani,14,1,N,100,32,E,154412
Saraburi,14,31,N,100,52,E,70769
Nonthaburi,13,50,N,100,28,E,258550
Phetchaburi,13,6,N,99,56,E,68549
Hua Hin,12,34,N,99,56,E,33963
Ratchaburi,13,32,N,99,49,E,99722
Samut Prakan,13,36,N,100,36,E,388920
Sisaket,15,7,N,104,19,E,42856
Si Racha,13,9,N,100,55,E,94204.5
Chon Buri,13,24,N,100,59,E,221340.5
Chanthaburi,12,36,N,102,5,E,94950.5
Aranyaprathet,13,40,N,102,29,E,21354
Rayong,12,40,N,101,16,E,37035
Buriram,15,0,N,103,6,E,47292
Chaiyaphum,15,48,N,102,2,E,55191
Bua Yai,15,35,N,102,25,E,17550.5
Surin,14,53,N,103,29,E,54604.5
Loei,17,29,N,101,43,E,29908
Nong Khai,17,52,N,102,44,E,84057
Sakhon Nakhon,17,10,N,104,8,E,67755.5
Udon Thani,17,24,N,102,47,E,239192
Nakhon Phanom,17,23,N,104,46,E,44986
Narathiwat,6,25,N,101,49,E,57941.5
Khon Kaen,16,25,N,102,49,E,199317.5
Phuket,7,52,N,98,22,E,108595.5
Nakhon Si Thammarat,8,23,N,99,58,E,176585.5
Songkhla,7,12,N,100,33,E,48616
Hat Yai,6,59,N,100,28,E,254825
Nakhon Sawan,15,42,N,100,4,E,111915
Ubon Ratchathani,15,14,N,104,49,E,198213
Surat Thani,9,9,N,99,20,E,142414
Chiang Mai,18,47,N,98,58,E,299081.5
Nakhon Ratchasima,15,0,N,102,6,E,271882.5
Bangkok,13,44,N,100,30,E,5904238
Freeport,26,31,N,78,42,W,25383
Nassau,25,5,N,77,21,W,194453
Georgetown,13,33,N,14,46,W,3584
Basse Santa Su,13,18,N,14,13,W,14380
Kerewan,13,29,N,16,5,W,2751
Mansa Konko,13,22,N,15,40,W,18672
Bansang,13,26,N,14,39,W,4646.5
Brikama,13,16,N,16,39,W,136418
Banjul,13,27,N,16,35,W,38841.5
Bassar,9,15,N,0,47,E,61845
Sotouboua,8,33,N,0,59,E,21054
Kpalime,6,54,N,0,37,E,98226.5
Sokode,8,59,N,1,8,E,99725.5
Mango,10,21,N,0,28,E,40187
Atakpame,7,31,N,1,7,E,74757
Lome,6,7,N,1,13,E,1100850
Neiafu,18,38,S,173,58,W,5855.5
Nukualofa,21,8,S,175,13,W,33139
San Fernando,10,16,N,61,27,W,166039
Port-of-Spain,10,39,N,61,31,W,171982.5
Medenine,33,23,N,10,25,E,61705
Kebili,33,41,N,8,58,E,19875
Tataouine,33,0,N,10,28,E,62577
L'Ariana,36,52,N,10,11,E,97687
Jendouba,36,30,N,8,44,E,51408
Kasserine,35,13,N,8,43,E,76243
Sdid Bouzid,35,1,N,9,30,E,42098
Siliana,36,4,N,9,22,E,26960
Mahdia,35,29,N,11,2,E,45977
Monastir,35,43,N,10,46,E,56473
Zaghouan,36,23,N,10,8,E,16911
Ben Gardane,33,8,N,11,13,E,16603.5
Zarzis,33,30,N,11,5,E,119238.5
Dehibat,32,1,N,10,42,E,3525
Tozeur,33,55,N,8,7,E,37223.5
Beja,36,43,N,9,11,E,58400
Bizerte,37,17,N,9,51,E,127555.5
Nabeul,36,27,N,10,43,E,115149
El Kef,36,10,N,8,42,E,42303.5
Qasserine,35,10,N,8,49,E,80072.5
Gabes,33,54,N,10,5,E,164796
Gafsa,34,25,N,8,46,E,104017.5
Qairouan,35,40,N,10,5,E,132158
Sfax,34,45,N,10,43,E,365164
Sousse,35,49,N,10,37,E,245563.5
Tunis,36,48,N,10,10,E,1570476.5
Kirklareli,41,44,N,27,13,E,58223
Bilecik,40,8,N,29,58,E,40285
Sakarya,40,45,N,30,24,E,286787
Kastamonu,41,23,N,33,46,E,70402
Burdur,37,42,N,30,17,E,66158
Kirsehir,39,8,N,34,10,E,94336
Nevsehir,38,37,N,34,43,E,75527
Antioch,36,14,N,36,7,E,154803
Giresun,40,54,N,38,23,E,98864
Sinop,42,1,N,35,9,E,34834
Tokat,40,18,N,36,33,E,129702
Artvin,41,10,N,41,49,E,27899.5
Bingol,38,53,N,40,29,E,80568
Bitlis,38,23,N,42,7,E,52960
Cankiri,40,36,N,33,37,E,71379
Nigde,37,58,N,34,41,E,91039
Yozgat,39,49,N,34,48,E,87881
Gumushane,40,27,N,39,29,E,32250
Siirt,37,56,N,41,55,E,114034
Tunceli,39,7,N,39,31,E,29062
Aydin,37,50,N,27,51,E,180939.5
Luleburgaz,41,24,N,27,21,E,67989.5
Isparta,37,46,N,30,31,E,161089
Kutahya,39,25,N,29,55,E,168459.5
Mugla,37,12,N,28,21,E,44488.5
Elazig,38,40,N,39,13,E,271492
Kahramanmaras,37,36,N,36,56,E,374745.5
Icel,36,47,N,34,37,E,577416
Corum,40,31,N,34,57,E,168544
Rize,41,1,N,40,31,E,187976.5
Tatvan,38,30,N,42,16,E,68436.5
Polatli,39,35,N,32,8,E,72631.5
Karabuk,41,12,N,32,36,E,113022.5
Nusaybin,37,4,N,41,13,E,120822.5
Hakkari,37,34,N,43,44,E,42385
Soke,37,45,N,27,24,E,72785.5
Balikesir,39,39,N,27,53,E,249833.5
Canakkale,40,8,N,26,24,E,74667
Edirne,41,40,N,26,34,E,114424
Tekirdag,40,59,N,27,30,E,108266
Izmit,40,46,N,29,55,E,383557.5
Bolu,40,44,N,31,36,E,96489
Afyon,38,45,N,30,33,E,151564
Denizli,37,46,N,29,4,E,342791
Manisa,38,37,N,27,26,E,237700
Adiyaman,37,46,N,38,16,E,195497
Malatya,38,22,N,38,18,E,451689.5
Tarsus,36,55,N,34,52,E,566297
Samandagi,36,7,N,35,55,E,93638
Hatay,36,13,N,36,7,E,305564
Iskenderun,36,34,N,36,10,E,228954
Amasya,40,39,N,35,49,E,77700.5
Ordu,41,0,N,37,52,E,135952.5
Sivas,39,44,N,37,2,E,245801.5
Bafra,41,34,N,35,54,E,95198
Erzurum,39,55,N,41,17,E,391804
Erzincan,39,45,N,39,29,E,121717
Agri,39,43,N,43,3,E,87854
Diyarbakir,37,55,N,40,13,E,640586.5
Mus,38,44,N,41,29,E,80541
Zonguldak,41,25,N,31,46,E,128573.5
Eregli,37,30,N,34,3,E,86563
Karaman,37,10,N,33,12,E,103619.5
Usak,38,40,N,29,25,E,147190.5
Kilis,36,43,N,37,7,E,73320
Kirikkale,39,51,N,33,31,E,208554.5
Kars,40,36,N,43,5,E,62793
Mardin,37,18,N,40,44,E,64479.5
Batman,37,53,N,41,8,E,276337.5
Van,38,29,N,43,23,E,326262
Adapazari,40,47,N,30,24,E,260109
Trabzon,40,58,N,39,43,E,497556.5
Sanliurfa,37,10,N,38,47,E,431407.5
Eskisehir,39,47,N,30,31,E,490644.5
Antalya,36,53,N,30,41,E,703468.5
Kayseri,38,44,N,35,29,E,562215.5
Gaziantep,37,4,N,37,23,E,943262
Izmir,38,26,N,27,9,E,2454909
Bursa,40,11,N,29,4,E,1425544.5
Samsun,41,16,N,36,20,E,573722.5
Konya,37,52,N,32,28,E,718680
Adana,36,59,N,35,19,E,1245445
Ankara,39,55,N,32,51,E,3511689.5
Istanbul,41,6,N,29,0,E,10003305
Gyzlarbat,38,58,N,56,16,E,30229
Celeken,39,26,N,53,7,E,1206
Tejen,37,22,N,60,29,E,62649.5
Buzmeyin,38,3,N,58,12,E,40147
Koneurgench,42,18,N,59,9,E,30700
Balkanabat,39,30,N,54,21,E,99324.5
Kaka,37,21,N,59,36,E,28463
Atamyrat,37,49,N,65,11,E,32205
Dasoguz,41,50,N,59,57,E,183962
Turkmenbasy,40,1,N,52,58,E,66722
Turkmenabat,39,6,N,63,34,E,231665.5
Mary,37,36,N,61,49,E,146694
Ashgabat,37,56,N,58,22,E,652841
Grand Turk,21,27,N,71,8,W,4760.5
Funafuti,8,30,S,179,12,E,4749
Kalangala,0,18,S,32,13,E,5200
Kumi,1,27,N,33,56,E,13000
Kaberamaido,1,44,N,33,9,E,3400
Kayunga,0,42,N,32,53,E,21704
Iganga,0,36,N,33,28,E,45024
Kamuli,0,56,N,33,7,E,12764
Pallisa,1,8,N,33,42,E,30745
Mpigi,0,13,N,32,18,E,11082
Adjumani,3,21,N,31,48,E,34700
Nebbi,2,28,N,31,6,E,30354
Kiboga,0,54,N,31,46,E,14512
Nakasongola,1,18,N,32,27,E,6921
Bombo,0,34,N,32,31,E,48000
Masindi,1,40,N,31,42,E,31486
Fort Portal,0,40,N,30,16,E,42670
Kibale,0,48,N,31,4,E,5200
Sironko,1,15,N,34,18,E,14100
Busia,0,27,N,34,4,E,47100
Katakwi,1,53,N,33,57,E,8400
Ntungamo,0,52,S,30,15,E,16400
Kisoro,1,21,S,29,41,E,12900
Jinja,0,26,N,33,11,E,195659.5
Soroti,1,42,N,33,36,E,1038
Arua,3,1,N,30,54,E,154700
Pakwach,2,28,N,31,28,E,17541
Moyo,3,39,N,31,43,E,22434
Entebbe,0,3,N,32,27,E,127414
Mubende,0,35,N,31,22,E,9556
Mityana,0,24,N,32,3,E,37420.5
Kitgum,3,18,N,32,52,E,32785.5
Lira,2,15,N,32,53,E,127384
Masindi-Port,1,42,N,32,4,E,8073.5
Mbale,1,5,N,34,10,E,247084
Tororo,0,42,N,34,10,E,96850
Kaabong,3,31,N,34,7,E,1137
Moroto,2,32,N,34,38,E,371
Masaka,0,19,S,31,43,E,65373
Katwe,0,7,S,29,55,E,1957
Mbarara,0,35,S,30,39,E,83700
Kabale,1,14,S,29,58,E,44600
Kasese,0,13,N,29,59,E,67269
Gulu,2,46,N,32,16,E,144430.5
Kampala,0,18,N,32,34,E,1386594.5
Mykolayiv,46,58,N,31,59,E,352917.5
Chernihiv,51,30,N,31,18,E,293656.5
Khmelnytskyy,49,25,N,27,0,E,322093
Kamyanets-Podilskyy,48,41,N,26,34,E,107329
Drohobych,49,20,N,23,29,E,101837.5
Uzhgorod,48,37,N,22,15,E,134355
Uman,48,45,N,30,12,E,87620
Brovary,50,29,N,30,46,E,77355.5
Bila Tserkva,49,46,N,30,7,E,192418.5
Illichivsk,46,18,N,30,39,E,53906
Konotop,51,14,N,33,12,E,97672.5
Kryvyy Rih,47,55,N,33,20,E,571643.5
Makiyivka,48,1,N,37,58,E,318882.5
Horlivka,48,17,N,38,3,E,337717.5
Kramatorsk,48,43,N,37,32,E,178902.5
Berdyansk,46,45,N,36,47,E,88409
Dzhankoy,45,43,N,34,24,E,42805
Yevpatoriya,45,11,N,33,21,E,90588
Kerch,45,22,N,36,29,E,133972
Simferopol,44,56,N,34,5,E,305882.5
Kherson,46,37,N,32,36,E,278578.5
Voznesensk,47,33,N,31,19,E,43122
Nizhyn,51,3,N,31,53,E,95893.5
Rivne,50,36,N,26,15,E,253261
Chernivtsi,48,18,N,25,55,E,267250.5
Ivano-Frankivsk,48,56,N,24,42,E,222719.5
Ternopil,49,32,N,25,34,E,240222
Lutsk,50,44,N,25,20,E,211980
Kovel,51,13,N,24,42,E,68850.5
Cherkasy,49,26,N,32,4,E,285694.5
Kirovohrad,48,30,N,32,15,E,243573.5
Izmayil,45,21,N,28,50,E,82839.5
Vinnytsya,49,13,N,28,28,E,349627
Korosten,50,57,N,28,39,E,68992
Shostka,51,52,N,33,28,E,91128.5
Nikopol,47,33,N,34,24,E,119110
Kupyansk,49,43,N,37,35,E,78870
Lysychansk,48,55,N,38,25,E,118010.5
Luhansk,48,34,N,39,20,E,408931
Poltava,49,34,N,34,34,E,302217.5
Kremenchuk,49,5,N,33,25,E,209496.5
Melitopol,46,50,N,35,22,E,135850
Zaporizhzhya,47,51,N,35,10,E,600778.5
Yalta,44,29,N,34,9,E,76814.5
Chernobyl,51,23,N,30,5,E,0
Sumy,50,55,N,34,46,E,289801
Mariupol,47,5,N,37,33,E,416435
Lvov,49,50,N,24,1,E,760841.5
Odessa,46,29,N,30,42,E,847500.5
Zhytomyr,50,14,N,28,39,E,278581
Dnipropetrovsk,48,28,N,35,0,E,949424.5
Donetsk,48,0,N,37,49,E,874137.5
Kharkiv,49,59,N,36,15,E,1338063.5
Sevastapol,44,35,N,33,27,E,346832.5
Kiev,50,26,N,30,30,E,2185754
Umm al Qaywayn,25,33,N,55,33,E,38531
Sharjah,25,22,N,55,24,E,952015.5
Jabal Ali,24,58,N,55,0,E,55817
Ras al Khaymah,25,47,N,55,56,E,138399
Al Fujayrah,25,7,N,56,20,E,78289
Al Ayn,24,13,N,55,44,E,352500.5
Abu Dhabi,24,28,N,54,21,E,581861
Dubai,25,13,N,55,16,E,1258173.5
Greenock,55,55,N,4,45,W,59065
Sunderland,54,55,N,1,22,W,315449.5
Southampton,50,54,N,1,23,W,384417
Bristol,51,26,N,2,34,W,492120.5
Bournemouth,50,43,N,1,54,W,295272.5
Omagh,54,36,N,7,18,W,18691
Chester,53,12,N,2,55,W,83285.5
Swansea,51,37,N,3,57,W,232611
Carlisle,54,52,N,2,55,W,69270
Southend-on-Sea,51,33,N,0,43,E,395993
Reading,51,28,N,0,58,W,257752
Leicester,52,37,N,1,7,W,398611
Bradford,53,48,N,1,44,W,397708.5
Sheffield,53,22,N,1,29,W,922800
Fort William,56,48,N,5,6,W,9652
Ayr,55,27,N,4,37,W,57277.5
Aberdeen,57,10,N,2,4,W,186577
Perth,56,24,N,3,28,W,39654
Dundee,56,28,N,3,0,W,151013.5
Middlesbrough,54,34,N,1,13,W,279374.5
Coventry,52,25,N,1,29,W,348292
Bath,51,23,N,2,21,W,92679
Exeter,50,42,N,3,31,W,108242
Cambridge,52,12,N,0,6,E,128488
Kingston upon Hull,53,45,N,0,19,W,297398.5
Londonderry,55,0,N,7,19,W,82635
Lisburn,54,31,N,6,40,W,12899
Penzance,50,8,N,5,33,W,18150.5
York,53,58,N,1,4,W,151574.5
Blackpool,53,49,N,3,3,W,207946.5
Dumfries,55,4,N,3,33,W,31044
Scarborough,54,16,N,0,25,W,70571
Plymouth,50,23,N,4,9,W,239436
Ipswich,52,4,N,1,10,E,139012
Norwich,52,37,N,1,18,E,184196
Brighton,50,49,N,0,10,W,321004.5
Kirkwall,58,58,N,2,57,W,5826.5
Inverness,57,28,N,4,13,W,42956.5
Oxford,51,46,N,1,14,W,173681
Luton,51,52,N,0,25,W,214813.5
Portsmouth,50,48,N,1,4,W,323676
Peterborough,52,34,N,0,14,W,140141
Nottingham,52,58,N,1,10,W,565650
Stoke,53,0,N,2,10,W,325610
Dover,51,8,N,1,18,E,32270
Edinburgh,55,56,N,3,13,W,470378.5
Newcastle,55,0,N,1,35,W,537191
Liverpool,53,24,N,2,55,W,639972.5
Cardiff,51,29,N,3,13,W,603750
Wick,58,25,N,3,5,W,7147
Leeds,53,49,N,1,34,W,992061.5
Lerwick,60,9,N,1,8,W,5604
Manchester,53,30,N,2,14,W,1312757.5
Birmingham,52,28,N,1,55,W,1634666.5
Belfast,54,36,N,5,57,W,362588
Glasgow,55,52,N,4,15,W,885134
London,51,29,N,0,7,W,7994104.5
Faribault,44,17,N,93,16,W,24004.5
Mankato,44,9,N,93,59,W,45731.5
Albert Lea,43,38,N,93,22,W,19063.5
Willmar,45,7,N,95,2,W,18432
Brainerd,46,21,N,94,12,W,21202.5
Crookston,47,46,N,96,36,W,8215.5
Hardin,45,43,N,107,36,W,3975.5
Glendive,47,6,N,104,42,W,5277.5
Dillon,45,12,N,112,41,W,4213.5
Polson,47,41,N,114,9,W,5079
Devils Lake,48,6,N,98,51,W,7312
Burley,42,32,N,113,47,W,11644.5
Wallace,47,28,N,115,55,W,1028
Kennewick,46,12,N,119,8,W,82331
Centralia,46,42,N,122,57,W,16993.5
Glendale,33,34,N,112,11,W,363360.5
Safford,32,50,N,109,42,W,9746.5
Casa Grande,32,52,N,111,45,W,38396.5
Mesa,33,25,N,111,44,W,762217.5
Lake Havasu City,34,29,N,114,18,W,55442.5
Berkeley,37,52,N,122,16,W,298257
National City,32,40,N,117,5,W,104291
Mendocino,39,18,N,123,47,W,548
Paso Robles,35,37,N,120,41,W,26221
Riverside,33,56,N,117,23,W,297554
Delano,35,45,N,119,14,W,42396.5
San Mateo,37,33,N,122,18,W,361806.5
Vallejo,38,6,N,122,15,W,133367.5
Glenwood Springs,39,32,N,107,19,W,11272
Aurora,39,41,N,104,48,W,431966.5
Greeley,40,25,N,104,44,W,106142.5
Tonopah,38,4,N,117,13,W,1993
Deming,32,15,N,107,45,W,15523
Truth or Consequences,33,8,N,107,15,W,6479
Las Vegas,35,35,N,105,13,W,15521
Farmington,36,45,N,108,11,W,42917.5
Springfield,44,3,N,122,58,W,55531.5
Tillamook,45,27,N,123,50,W,6351.5
Ontario,44,1,N,116,57,W,11578
La Grande,45,19,N,118,5,W,13646
Richfield,38,46,N,112,4,W,7308.5
Nephi,39,42,N,111,50,W,4960
Lander,42,49,N,108,43,W,6742
Powell,44,45,N,108,45,W,6054
Paragould,36,3,N,90,30,W,22886
Iowa City,41,39,N,91,31,W,81343
Ottumwa,41,0,N,92,24,W,25287.5
Spencer,43,8,N,95,8,W,10938.5
Ft. Dodge,42,30,N,94,10,W,26284
Hutchinson,38,3,N,97,55,W,42536.5
Kansas City,39,6,N,94,37,W,324221.5
Lawrence,38,57,N,95,15,W,88020
Garden City,37,58,N,100,51,W,27494.5
Manhattan,39,11,N,96,35,W,51289
Hays,38,52,N,99,19,W,20638.5
Goodland,39,20,N,101,42,W,4258.5
Independence,39,5,N,94,24,W,130695
Kirksville,40,11,N,92,34,W,18083
Kearney,40,42,N,99,4,W,30155.5
Grand Island,40,55,N,98,21,W,45208.5
Alliance,42,6,N,102,52,W,8269
Bartlesville,36,44,N,95,58,W,24935
Enid,36,23,N,97,52,W,45963.5
